Id,Quartier,Latitude,Longitude,Type_chambre,Prix,Minimum_nuit,Avis_par_mois,Nombre_list_hote,Depart_Brooklyn,Depart_Manhattan,Depart_Queens,Depart_Staten Island,Depart_Bronx,Disponabilitie_365_scale,Nombre_avis_scale
18008937,210,40.73272,-74.00356,1,230,2,0.33,1,0,0,1,0,0,0.0,0.2
18010406,95,40.81053,-73.94332,1,130,2,0.85,1,0,0,1,0,0,0.11,0.52
18010510,78,40.75607,-73.83202,2,78,2,1.53,2,0,0,0,1,0,0.62,0.92
18012028,29,40.68823,-73.90825,2,53,1,1.86,3,0,1,0,0,0,0.8,1.1
18013489,74,40.70743,-74.005,2,100,1,0.41,1,0,0,1,0,0,0.0,0.25
18015606,203,40.77858,-73.98706999999999,1,150,28,0.31,1,0,0,1,0,0,1.81,0.18
18016642,27,40.65935,-73.90279,1,89,2,3.75,1,0,1,0,0,0,0.53,2.29
18018424,74,40.70648,-74.01234000000001,1,105,12,0.16,1,0,0,1,0,0,0.0,0.09
18018752,52,40.67523,-73.92326,1,80,7,2.92,3,0,1,0,0,0,0.56,1.73
18020906,78,40.752990000000004,-73.8307,2,57,1,1.85,1,0,0,0,1,0,0.29,1.12
18022545,5,40.757290000000005,-73.91591,2,75,22,1.35,2,0,0,0,1,0,0.52,0.83
18022636,92,40.733540000000005,-73.95728000000001,1,151,1,3.49,2,0,1,0,0,0,0.27,2.11
18023284,42,40.69103,-73.96106,1,197,4,0.26,2,0,1,0,0,0,0.0,0.16
18023825,124,40.72736,-73.89659,1,100,2,3.19,1,0,0,0,1,0,1.86,1.95
18023847,52,40.67694,-73.95461999999999,2,88,2,2.07,1,0,1,0,0,0,2.14,1.23
18024380,14,40.69025,-73.95891,2,60,4,0.08,1,0,1,0,0,0,0.0,0.04
18024561,203,40.76876,-73.98359,1,375,3,2.89,1,0,0,1,0,0,2.29,1.71
18024760,14,40.69288,-73.93285,2,45,1,0.0,1,0,1,0,0,0,0.05,0.0
18024772,35,40.74423,-74.00111,1,95,1,3.87,1,0,0,1,0,0,0.74,2.36
18024956,14,40.68295,-73.92536,1,82,2,4.93,2,0,1,0,0,0,1.81,3.01
18025200,69,40.734809999999996,-73.88051,2,50,3,0.0,1,0,0,0,1,0,0.0,0.0
18025228,29,40.69045,-73.91507,2,40,2,0.44,2,0,1,0,0,0,2.13,0.27
18025342,62,40.7972,-73.94749,2,45,28,0.04,2,0,0,1,0,0,1.12,0.02
18033251,75,40.63684,-73.95693,2,60,2,0.72,1,0,1,0,0,0,0.07,0.38
18034890,35,40.747009999999996,-73.9914,2,105,1,4.81,4,0,0,1,0,0,0.78,2.96
18037392,152,40.67158,-73.97471999999999,2,159,1,2.69,1,0,1,0,0,0,1.26,1.64
18039329,120,40.72054,-73.98470999999999,1,208,3,0.15,1,0,0,1,0,0,0.0,0.09
18040417,74,40.70732,-74.01451,2,105,2,0.65,1,0,0,1,0,0,0.72,0.4
18040970,218,40.68655,-73.86491,2,69,3,1.8,9,0,0,0,1,0,2.52,1.08
18041519,5,40.76266,-73.91991999999999,1,250,2,0.0,1,0,0,0,1,0,0.0,0.0
18041862,29,40.68824,-73.91566999999999,1,100,2,4.12,2,0,1,0,0,0,0.08,2.49
18042238,52,40.67544,-73.95655,1,80,5,0.04,1,0,1,0,0,0,0.0,0.02
18042742,29,40.69892,-73.9302,2,72,1,1.82,1,0,1,0,0,0,1.37,0.09
18043457,36,40.71866,-73.99633,2,120,3,0.04,1,0,0,1,0,0,0.0,0.02
18048473,135,40.81217,-73.91776999999999,2,41,5,0.78,4,1,0,0,0,0,2.54,0.47
18049856,215,40.71815,-73.95519,1,250,14,0.0,1,0,1,0,0,0,0.63,0.0
18050070,52,40.669140000000006,-73.95333000000001,2,50,6,0.74,1,0,1,0,0,0,0.59,0.45
18050153,35,40.74686,-74.0043,1,134,3,0.04,1,0,0,1,0,0,0.0,0.02
18051607,191,40.664429999999996,-73.99348,1,150,5,0.08,3,0,1,0,0,0,1.36,0.04
18051877,162,40.639520000000005,-74.0973,1,5000,1,0.0,1,0,0,0,0,1,2.61,0.0
18054268,14,40.69424,-73.9385,1,300,2,3.51,2,0,1,0,0,0,1.74,2.13
18055685,95,40.81321,-73.94556,1,150,4,0.65,1,0,0,1,0,0,0.09,0.36
18057747,95,40.806740000000005,-73.95616,2,60,5,0.04,1,0,0,1,0,0,0.0,0.02
18059112,52,40.669940000000004,-73.9315,2,45,2,0.46,1,0,1,0,0,0,0.24,0.27
18059231,203,40.77317,-73.98895,2,67,1,0.0,1,0,0,1,0,0,0.0,0.0
18059239,86,40.669259999999994,-73.991,1,142,1,0.29,1,0,1,0,0,0,0.0,0.18
18059656,95,40.81064,-73.94405,2,67,2,1.04,2,0,0,1,0,0,1.0,0.63
18061481,190,40.74238,-73.91783000000001,2,69,3,0.78,1,0,0,0,1,0,1.34,0.47
18062797,190,40.74385,-73.91403000000001,2,95,2,1.37,1,0,0,0,1,0,0.0,0.81
18063815,202,40.76246,-73.95985,1,195,1,0.11,1,0,0,1,0,0,0.0,0.07
18066269,187,40.64425,-74.08055999999999,1,72,4,3.71,6,0,0,0,0,1,1.15,2.18
18066733,187,40.64605,-74.07897,1,289,4,0.16,6,0,0,0,0,1,1.75,0.04
18068692,14,40.69502,-73.9478,1,80,21,0.05,1,0,1,0,0,0,0.5,0.02
18068913,160,40.66151,-73.96194,1,69,3,0.59,1,0,1,0,0,0,0.05,0.36
18069745,165,40.68821,-73.83411,2,95,3,1.38,1,0,0,0,1,0,1.22,0.58
18070109,215,40.71882,-73.95562,2,110,3,0.0,2,0,1,0,0,0,0.0,0.0
18070342,113,40.74289,-73.98134,1,175,2,0.81,1,0,0,1,0,0,0.0,0.49
18071246,118,40.75541,-73.9335,2,35,1,3.31,9,0,0,0,1,0,2.07,2.02
18071374,92,40.72528,-73.94428,1,175,5,2.73,2,0,1,0,0,0,1.5,1.62
18071399,35,40.749320000000004,-74.00333,2,2800,1,0.0,1,0,0,1,0,0,0.68,0.0
18071406,96,40.76316,-73.9904,2,100,4,0.0,1,0,0,1,0,0,0.0,0.0
18073738,29,40.69801,-73.93356999999999,2,88,3,0.81,1,0,1,0,0,0,0.0,0.25
18074899,96,40.76191,-73.99766,1,499,30,0.0,121,0,0,1,0,0,1.41,0.0
18075511,207,40.84497,-73.93934,2,80,1,4.7,3,0,0,1,0,0,2.77,2.9
18076273,92,40.7331,-73.95837,2,49,5,1.94,1,0,1,0,0,0,0.5,1.17
18076385,202,40.77581,-73.956,1,510,7,0.0,3,0,0,1,0,0,1.57,0.0
18076623,14,40.68761,-73.94953000000001,2,45,1,0.74,2,0,1,0,0,0,0.08,0.45
18076816,170,40.76213,-73.94971,2,100,2,3.57,2,0,0,1,0,0,1.08,2.18
18076911,106,40.6987,-73.78455,2,50,1,1.41,3,0,0,0,1,0,2.73,0.85
18077001,93,40.72964,-73.99946,1,199,3,0.05,1,0,0,1,0,0,0.0,0.02
18077042,151,40.675740000000005,-73.85601,1,81,3,3.59,1,0,0,0,1,0,1.77,2.15
18077050,203,40.7822,-73.98207,1,90,2,0.44,1,0,0,1,0,0,0.0,0.27
18077560,42,40.68535,-73.96491999999999,2,80,2,1.4,2,0,1,0,0,0,1.21,0.83
18077717,203,40.79795,-73.96199,1,175,5,0.08,1,0,0,1,0,0,0.03,0.04
18077742,207,40.843540000000004,-73.93874,1,50,6,0.0,1,0,0,1,0,0,0.0,0.0
18077746,14,40.68476,-73.92399,2,60,30,0.36,4,0,1,0,0,0,1.44,0.2
18078720,67,40.88364,-73.83561,2,70,3,0.0,1,1,0,0,0,0,2.77,0.0
18079072,215,40.721709999999995,-73.95872,1,175,2,5.12,1,0,1,0,0,0,1.58,3.01
18080436,8,40.63592,-74.0219,2,30,30,0.22,2,0,1,0,0,0,0.0,0.13
18086316,128,40.76576,-73.98016,2,350,1,0.05,1,0,0,1,0,0,0.0,0.02
18086664,52,40.67358,-73.93502,2,57,1,1.38,2,0,1,0,0,0,0.72,0.72
18087564,92,40.73542,-73.9562,1,120,20,0.65,1,0,1,0,0,0,0.45,0.38
18089676,160,40.65932,-73.94179,1,129,2,3.17,1,0,1,0,0,0,1.88,1.93
18090200,52,40.66935,-73.94708,2,60,3,0.0,1,0,1,0,0,0,0.12,0.0
18090441,160,40.65661,-73.96053,1,76,1,0.07,1,0,1,0,0,0,0.0,0.04
18090927,113,40.73819,-73.97389,1,150,62,0.0,1,0,0,1,0,0,0.67,0.0
18091187,207,40.85564,-73.93066,2,40,1,3.5,2,0,0,1,0,0,2.26,2.09
18091600,95,40.80353,-73.94707,1,250,2,0.55,2,0,0,1,0,0,2.25,0.31
18091991,207,40.85516,-73.92863,2,55,1,3.61,2,0,0,1,0,0,0.97,2.15
18092438,202,40.77241,-73.94800000000001,1,124,31,0.0,2,0,0,1,0,0,0.0,0.0
18094196,202,40.7709,-73.95508000000001,1,130,7,0.21,1,0,0,1,0,0,0.11,0.11
18094212,44,40.68673,-73.99653,1,700,4,0.21,1,0,1,0,0,0,0.11,0.09
18094311,138,40.74563,-73.9759,1,219,30,0.07,23,0,0,1,0,0,2.75,0.02
18094418,179,40.72207,-74.00232,1,2250,2,0.82,2,0,0,1,0,0,2.59,0.45
18095883,60,40.76745,-73.87915,1,125,1,6.92,3,0,0,0,1,0,0.84,3.1
18102867,215,40.7124,-73.96263,1,200,5,0.0,1,0,1,0,0,0,0.0,0.0
18103710,202,40.7631,-73.96281,1,179,30,0.0,87,0,0,1,0,0,2.77,0.0
18104150,14,40.6817,-73.92068,1,200,2,0.46,1,0,1,0,0,0,0.07,0.27
18104553,215,40.71747,-73.95459,1,160,1,0.7,1,0,1,0,0,0,0.02,0.4
18105293,74,40.704809999999995,-74.00805,1,270,30,0.0,87,0,0,1,0,0,2.77,0.0
18108134,29,40.69037,-73.9184,2,51,2,0.15,1,0,1,0,0,0,0.0,0.09
18108590,14,40.67992,-73.95695,2,65,2,0.11,3,0,1,0,0,0,0.0,0.07
18108648,55,40.777640000000005,-73.91128,1,100,3,3.49,1,0,0,0,1,0,1.5,2.09
18108849,5,40.766009999999994,-73.91841,2,49,5,0.08,1,0,0,0,1,0,1.36,0.04
18108981,14,40.69171,-73.9575,1,195,4,3.0,3,0,1,0,0,0,1.66,1.8
18109817,96,40.764759999999995,-73.99453000000001,1,115,30,0.12,31,0,0,1,0,0,2.48,0.07
18109852,29,40.69511,-73.90715,2,65,4,0.66,1,0,1,0,0,0,0.08,0.38
18110008,81,40.69664,-73.97375,2,65,2,0.11,1,0,1,0,0,0,0.0,0.07
18110654,29,40.70091,-73.92215,2,60,2,4.15,2,0,1,0,0,0,0.02,2.54
18112181,215,40.72128,-73.95546999999999,1,175,2,0.43,1,0,1,0,0,0,0.0,0.18
18112517,95,40.81928,-73.95398,2,80,2,0.36,3,0,0,1,0,0,0.55,0.2
18117334,14,40.69624,-73.93414,2,72,4,2.22,6,0,1,0,0,0,0.91,1.32
18120094,65,40.72177,-73.98286,2,100,5,0.3,1,0,0,1,0,0,0.97,0.18
18120248,203,40.79487,-73.96555,1,100,3,0.11,1,0,0,1,0,0,0.0,0.07
18120592,78,40.758109999999995,-73.81458,2,47,2,4.79,6,0,0,0,1,0,2.6,2.92
18120946,14,40.6919,-73.94487,2,125,1,2.21,3,0,1,0,0,0,0.68,1.35
18121314,167,40.69661,-73.90021999999999,2,56,5,2.81,2,0,0,0,1,0,0.76,1.59
18123155,202,40.76982,-73.95258000000001,1,105,30,0.08,1,0,0,1,0,0,0.91,0.04
18123185,203,40.79974,-73.96432,2,80,6,0.11,1,0,0,1,0,0,0.0,0.07
18123540,75,40.650259999999996,-73.96308,2,40,2,0.0,1,0,1,0,0,0,0.0,0.0
18124043,35,40.74432,-73.99985,1,180,5,0.26,1,0,0,1,0,0,0.0,0.16
18124558,62,40.78949,-73.94461,2,79,5,1.77,1,0,0,1,0,0,1.0,1.05
18133502,14,40.692609999999995,-73.94393000000001,1,150,2,1.23,3,0,1,0,0,0,1.34,0.74
18134537,203,40.777770000000004,-73.97939000000001,1,250,1,0.11,1,0,0,1,0,0,0.0,0.07
18134948,215,40.71398,-73.94702,2,169,5,2.22,1,0,1,0,0,0,0.38,1.35
18136478,32,40.68572,-73.99286,1,199,1,0.23,2,0,1,0,0,0,0.0,0.13
18136685,42,40.693690000000004,-73.96826,1,125,6,0.0,1,0,1,0,0,0,0.0,0.0
18138307,95,40.83126,-73.94832,2,120,2,0.52,1,0,0,1,0,0,0.0,0.31
18139095,95,40.82168,-73.95161,1,199,3,1.82,1,0,0,1,0,0,0.0,1.01
18139171,20,40.68786,-73.98810999999999,1,160,5,0.39,1,0,1,0,0,0,0.06,0.22
18142309,159,40.67387,-73.96706999999999,1,100,5,0.53,1,0,1,0,0,0,0.0,0.31
18142333,14,40.684020000000004,-73.93081,1,550,2,1.5,3,0,1,0,0,0,1.88,0.72
18142927,14,40.69307,-73.95254,2,40,3,0.04,1,0,1,0,0,0,0.0,0.02
18148158,29,40.6877,-73.9159,1,95,2,4.15,2,0,1,0,0,0,0.05,2.54
18149668,202,40.78071,-73.95149,2,150,1,0.11,1,0,0,1,0,0,0.0,0.07
18151035,20,40.68727,-73.98574,1,189,5,2.17,1,0,1,0,0,0,0.18,1.3
18151976,14,40.68293,-73.95458,2,71,1,0.07,1,0,1,0,0,0,0.0,0.04
18152140,14,40.6942,-73.94963,2,40,3,0.22,1,0,1,0,0,0,0.0,0.13
18152217,75,40.63256,-73.94757,2,55,4,0.35,2,0,1,0,0,0,2.77,0.18
18152855,190,40.74473,-73.91875999999999,2,150,3,0.04,1,0,0,0,1,0,0.0,0.02
18154888,96,40.75888,-73.99077,1,229,30,0.0,23,0,0,1,0,0,1.13,0.0
18155063,96,40.7647,-73.99414,1,120,30,0.0,31,0,0,1,0,0,2.68,0.0
18155865,215,40.708690000000004,-73.94684000000001,2,100,3,0.0,1,0,1,0,0,0,0.0,0.0
18156252,215,40.70327,-73.93425,1,160,2,0.67,1,0,1,0,0,0,2.72,0.4
18156961,65,40.72269,-73.98428,2,50,5,0.0,1,0,0,1,0,0,0.0,0.0
18158353,14,40.68544,-73.92456999999999,2,60,1,0.04,1,0,1,0,0,0,0.0,0.02
18159239,96,40.75735,-73.99189,1,229,30,0.08,23,0,0,1,0,0,2.75,0.04
18159825,55,40.77412,-73.9061,1,99,1,2.98,1,0,0,0,1,0,1.53,1.82
18160364,203,40.7847,-73.98196,1,136,29,0.05,8,0,0,1,0,0,0.0,0.02
18161036,202,40.77681,-73.95123000000001,2,120,2,0.15,1,0,0,1,0,0,0.0,0.09
18162965,152,40.67259,-73.98451999999999,1,300,1,0.0,1,0,1,0,0,0,0.0,0.0
18169166,203,40.78463,-73.98303,1,119,30,0.04,8,0,0,1,0,0,2.36,0.02
18170615,131,40.804159999999996,-73.96538000000001,2,99,4,0.11,1,0,0,1,0,0,0.0,0.07
18171814,29,40.70025,-73.92175,2,60,3,0.07,1,0,1,0,0,0,0.0,0.04
18173198,95,40.800259999999994,-73.9546,3,31,1,2.44,3,0,0,1,0,0,0.68,1.46
18173787,60,40.7638,-73.87238,2,48,1,16.03,5,0,0,0,1,0,2.56,9.79
18173989,35,40.74754,-73.99036,2,69,1,2.34,4,0,0,1,0,0,0.22,1.41
18175051,29,40.69808,-73.92054,2,60,1,0.3,1,0,1,0,0,0,2.59,0.09
18175061,23,40.70678,-73.80613000000001,1,1000,2,0.27,5,0,0,0,1,0,2.77,0.11
18175675,198,40.71893,-74.0033,1,350,6,0.74,1,0,0,1,0,0,0.19,0.45
18175743,85,40.70459,-73.89574,1,100,1,0.0,1,0,0,0,1,0,0.0,0.0
18176762,118,40.7455,-73.95607,1,150,3,0.19,1,0,0,0,1,0,0.0,0.11
18176796,61,40.653209999999994,-73.95199000000001,1,140,1,4.53,1,0,1,0,0,0,1.97,2.49
18176798,120,40.71869,-73.9931,1,200,3,0.26,2,0,0,1,0,0,0.0,0.16
18177024,215,40.71638,-73.96611999999999,1,235,1,1.29,2,0,1,0,0,0,0.07,0.79
18179365,96,40.76318,-73.99462,1,200,30,0.04,31,0,0,1,0,0,2.66,0.02
18179735,14,40.69016,-73.9274,2,40,2,0.16,2,0,1,0,0,0,0.0,0.09
18180304,14,40.679429999999996,-73.94435,1,90,6,0.11,1,0,1,0,0,0,0.27,0.02
18181620,87,40.7368,-73.98045,1,379,1,0.0,1,0,0,1,0,0,0.0,0.0
18182282,96,40.76126,-73.99685,1,300,2,0.0,1,0,0,1,0,0,0.0,0.0
18182318,215,40.70858,-73.95857,1,250,2,0.18,1,0,1,0,0,0,0.0,0.11
18188738,95,40.82665,-73.94669,3,49,2,1.95,1,0,0,1,0,0,1.47,1.17
18188904,52,40.67763,-73.94755,2,60,2,0.34,1,0,1,0,0,0,0.0,0.16
18188958,215,40.70743,-73.96625,1,224,1,1.01,2,0,1,0,0,0,1.46,0.58
18190480,152,40.676320000000004,-73.97328,1,115,3,0.23,1,0,1,0,0,0,0.0,0.09
18190894,29,40.69745,-73.93038,2,49,1,0.74,2,0,1,0,0,0,0.68,0.45
18191456,78,40.75933,-73.82313,1,115,30,0.12,15,0,0,0,1,0,0.05,0.07
18191892,56,40.57825,-74.08879,1,95,4,1.66,1,0,0,0,0,1,1.02,1.01
18191934,215,40.70345,-73.94336,2,98,2,0.82,1,0,1,0,0,0,0.0,0.49
18191965,202,40.76976,-73.95208000000001,2,110,3,0.41,1,0,0,1,0,0,1.54,0.25
18193397,207,40.85354,-73.93095,2,50,2,0.96,1,0,0,1,0,0,0.18,0.58
18194415,152,40.672129999999996,-73.98141,2,75,1,0.0,1,0,1,0,0,0,0.0,0.0
18194429,203,40.79345,-73.97191,1,50,5,0.44,1,0,0,1,0,0,0.0,0.27
18194450,52,40.67038,-73.93214,2,27,2,2.99,1,0,1,0,0,0,0.64,1.82
18194482,14,40.68371,-73.94156,1,130,4,0.48,1,0,1,0,0,0,0.0,0.29
18195445,52,40.6778,-73.96321,1,85,3,0.64,1,0,1,0,0,0,0.0,0.11
18196880,52,40.66429,-73.9581,2,115,7,0.09,1,0,1,0,0,0,0.72,0.04
18196956,20,40.6891,-73.9874,2,53,1,0.38,1,0,1,0,0,0,0.0,0.22
18197137,106,40.67057,-73.77956,1,80,1,0.27,2,0,0,0,1,0,2.31,0.16
18197946,207,40.84955,-73.94167,2,35,1,0.22,1,0,0,1,0,0,0.0,0.13
18198439,95,40.81447,-73.94721,1,165,7,1.39,3,0,0,1,0,0,2.04,0.79
18198575,160,40.65704,-73.96086,2,60,5,0.64,2,0,1,0,0,0,0.31,0.34
18201148,118,40.74834,-73.94181,1,379,4,3.44,2,0,0,0,1,0,1.15,2.04
18201247,65,40.73218,-73.98815,1,285,30,0.0,49,0,0,1,0,0,2.77,0.0
18203651,61,40.6536,-73.92643000000001,2,60,2,0.71,1,0,1,0,0,0,0.0,0.36
18205794,210,40.7355,-73.99964,1,329,4,1.25,1,0,0,1,0,0,0.12,0.74
18206686,65,40.73373,-73.98962,1,225,30,0.0,87,0,0,1,0,0,2.64,0.0
18207319,119,40.8134,-73.89893000000001,2,75,3,0.25,1,1,0,0,0,0,0.66,0.13
18208285,202,40.76889,-73.9548,2,100,1,2.62,1,0,0,1,0,0,0.04,1.53
18208738,95,40.80803,-73.94646999999999,1,200,2,2.9,3,0,0,1,0,0,0.33,1.53
18208811,95,40.80965,-73.94696,2,115,1,4.77,3,0,0,1,0,0,0.26,2.69
18209427,29,40.7016,-73.92103,2,85,3,0.3,2,0,1,0,0,0,0.02,0.18
18209795,203,40.797940000000004,-73.97188,2,40,1,0.52,1,0,0,1,0,0,0.0,0.31
18210358,113,40.73916,-73.9822,1,235,1,0.0,1,0,0,1,0,0,0.0,0.0
18210425,20,40.68416,-73.97912,2,64,1,0.19,1,0,1,0,0,0,0.02,0.07
18210950,128,40.7523,-73.97299,1,134,4,0.08,3,0,0,1,0,0,0.0,0.04
18211259,75,40.645379999999996,-73.954,1,86,14,0.04,3,0,1,0,0,0,2.65,0.02
18213280,203,40.79967,-73.96251,1,330,3,0.11,2,0,0,1,0,0,0.0,0.07
18213425,160,40.65953,-73.94475,1,170,3,0.81,1,0,1,0,0,0,0.0,0.43
18214015,116,40.71836,-73.99776999999999,2,90,1,4.29,2,0,0,1,0,0,0.07,2.38
18215065,78,40.757670000000005,-73.83094,1,65,2,3.19,3,0,0,0,1,0,0.9,1.89
18216372,190,40.73677,-73.9168,2,60,2,0.08,1,0,0,0,1,0,0.3,0.04
18221090,105,40.75147,-73.89071,2,75,1,0.32,1,0,0,0,1,0,2.59,0.13
18221723,215,40.71004,-73.95994,1,265,3,1.01,1,0,1,0,0,0,0.53,0.58
18221864,203,40.78906,-73.97731999999999,1,148,1,4.9,1,0,0,1,0,0,2.1,2.94
18221952,55,40.77751,-73.90902,2,95,1,1.2,1,0,0,0,1,0,0.68,0.7
18222186,95,40.830529999999996,-73.95048,2,94,3,0.08,1,0,0,1,0,0,0.0,0.04
18222359,14,40.6946,-73.94429000000001,1,109,2,4.22,2,0,1,0,0,0,1.96,2.51
18223667,202,40.78164,-73.95873,1,490,14,0.04,1,0,0,1,0,0,1.37,0.02
18225729,179,40.72528,-74.00317,1,200,3,0.6,1,0,0,1,0,0,0.11,0.36
18225813,215,40.70655,-73.95405,2,69,15,0.0,1,0,1,0,0,0,0.0,0.0
18225912,78,40.7447,-73.82497,1,99,3,3.52,1,0,0,0,1,0,0.48,2.13
18226037,42,40.68697,-73.9615,2,75,4,0.54,1,0,1,0,0,0,0.08,0.31
18226108,215,40.7164,-73.95437,1,146,4,2.5,2,0,1,0,0,0,0.13,1.3
18226843,138,40.74612,-73.97684,2,77,2,0.12,1,0,0,1,0,0,0.0,0.07
18227315,85,40.69845,-73.8958,2,35,30,0.27,2,0,0,0,1,0,2.23,0.16
18227529,95,40.80567,-73.95676999999999,1,140,2,3.17,2,0,0,1,0,0,0.04,1.84
18227645,62,40.7883,-73.95017,2,100,1,0.81,1,0,0,1,0,0,0.0,0.49
18228187,78,40.76417,-73.83008000000001,2,45,1,3.48,2,0,0,0,1,0,0.47,2.11
18229274,61,40.63381,-73.94395,1,185,6,3.22,2,0,1,0,0,0,0.85,1.35
18229365,137,40.84499,-73.91157,1,60,5,0.13,1,1,0,0,0,0,0.0,0.07
18235200,60,40.76518,-73.89182,2,50,2,0.14,1,0,0,0,1,0,0.26,0.02
18236999,14,40.68699,-73.92345,2,50,2,0.19,1,0,1,0,0,0,0.0,0.11
18239613,14,40.685829999999996,-73.95296,2,47,35,0.09,1,0,1,0,0,0,0.57,0.02
18239623,128,40.76392,-73.98187,1,186,1,0.0,1,0,0,1,0,0,0.0,0.0
18239876,207,40.836940000000006,-73.94211999999999,1,100,3,2.66,1,0,0,1,0,0,2.76,1.59
18239917,65,40.72448,-73.99247,1,400,3,0.36,1,0,0,1,0,0,0.11,0.07
18240632,11,40.87372,-73.84065,2,75,1,0.11,1,1,0,0,0,0,0.98,0.07
18240637,52,40.67694,-73.94631,2,145,3,0.04,1,0,1,0,0,0,0.0,0.02
18240743,188,40.634570000000004,-74.07817,2,65,1,2.09,3,0,0,0,0,1,2.67,1.26
18240963,50,40.57609,-73.98605,1,110,3,1.95,6,0,1,0,0,0,1.14,1.17
18241920,95,40.80405,-73.94513,1,85,7,0.08,1,0,0,1,0,0,0.0,0.04
18242004,207,40.84062,-73.94125,1,51,1,0.15,1,0,0,1,0,0,0.0,0.09
18248683,65,40.72412,-73.97910999999999,1,140,5,0.04,1,0,0,1,0,0,0.0,0.02
18249844,95,40.8043,-73.95106,1,85,1,0.93,1,0,0,1,0,0,0.0,0.56
18251681,42,40.69368,-73.9671,2,165,2,4.04,1,0,1,0,0,0,1.87,2.45
18252313,95,40.809470000000005,-73.94066,2,30,5,0.12,1,0,0,1,0,0,0.0,0.07
18252876,131,40.80507,-73.96414,1,116,3,0.61,1,0,0,1,0,0,0.0,0.36
18253290,92,40.7288,-73.95408,1,70,13,0.33,1,0,1,0,0,0,0.0,0.18
18253324,52,40.67158,-73.96007,1,46,30,1.02,1,0,1,0,0,0,0.0,0.56
18253938,104,40.865120000000005,-73.92172,1,70,20,0.72,1,0,0,1,0,0,0.0,0.38
18254225,96,40.76658,-73.99335,1,250,4,0.0,1,0,0,1,0,0,0.0,0.0
18254259,14,40.68318,-73.92529,2,70,28,0.52,4,0,1,0,0,0,2.01,0.31
18254314,65,40.72842,-73.98679,2,140,4,0.42,1,0,0,1,0,0,0.0,0.25
18254317,203,40.785709999999995,-73.97649,2,150,1,0.0,2,0,0,1,0,0,0.0,0.0
18255124,113,40.73957,-73.98233,1,168,7,0.37,1,0,0,1,0,0,0.0,0.22
18255225,129,40.62,-73.95489,1,85,5,1.01,1,0,1,0,0,0,0.8,0.34
18255869,61,40.63602,-73.93105,2,50,30,1.29,4,0,1,0,0,0,0.49,0.72
18256895,96,40.764590000000005,-73.99035,2,99,1,5.88,2,0,0,1,0,0,1.35,3.57
18257701,14,40.686609999999995,-73.91707,2,65,2,0.08,1,0,1,0,0,0,0.0,0.04
18263839,74,40.70689,-74.00671,1,145,3,3.28,1,0,0,1,0,0,1.06,1.95
18264166,165,40.69104,-73.82204,2,50,1,4.02,2,0,0,0,1,0,2.69,2.29
18264659,95,40.823409999999996,-73.94444,2,39,30,0.14,8,0,0,1,0,0,2.14,0.07
18264726,215,40.716840000000005,-73.94256,2,200,4,0.07,1,0,1,0,0,0,0.0,0.04
18265387,29,40.704640000000005,-73.91556,2,69,2,0.89,3,0,1,0,0,0,1.1,0.52
18266105,35,40.7402,-73.999,1,300,30,2.55,2,0,0,1,0,0,0.96,1.14
18266775,29,40.705490000000005,-73.91526999999999,2,69,2,1.33,3,0,1,0,0,0,2.42,0.76
18268053,221,40.75527,-73.90835,2,40,31,0.16,18,0,0,0,1,0,2.75,0.04
18268257,14,40.69095,-73.95861,1,160,5,0.46,1,0,1,0,0,0,0.0,0.25
18269285,128,40.76013,-73.96566,3,99,3,0.24,1,0,0,1,0,0,0.0,0.13
18270109,29,40.704570000000004,-73.91603,2,29,2,1.49,3,0,1,0,0,0,2.42,0.9
18270199,92,40.73434,-73.94185999999999,2,55,5,0.0,1,0,1,0,0,0,0.0,0.0
18271282,179,40.7239,-73.99678,1,850,30,0.26,1,0,0,1,0,0,2.77,0.16
18271460,26,40.696020000000004,-73.99253,2,75,3,0.04,1,0,1,0,0,0,0.0,0.02
18271718,29,40.70596,-73.92182,2,60,1,3.15,3,0,1,0,0,0,1.33,1.86
18272185,215,40.72112,-73.96034,1,249,60,0.08,1,0,1,0,0,0,0.0,0.04
18272753,29,40.70765,-73.92159000000001,2,69,2,0.61,1,0,1,0,0,0,0.0,0.36
18273151,74,40.70438,-74.00894,2,100,1,0.0,1,0,0,1,0,0,0.0,0.0
18273542,14,40.69314,-73.9449,2,75,1,0.52,3,0,1,0,0,0,0.68,0.31
18274232,96,40.76692,-73.98548000000001,2,179,2,1.31,1,0,0,1,0,0,0.64,0.76
18274492,89,40.58023,-74.10725,1,80,3,2.55,1,0,0,0,0,1,0.38,1.53
18275502,14,40.68707,-73.9349,1,196,2,3.32,2,0,1,0,0,0,0.07,1.98
18276042,207,40.84946,-73.93126,2,43,5,0.04,1,0,0,1,0,0,0.0,0.02
18283136,96,40.75383,-73.99733,3,145,4,0.0,1,0,0,1,0,0,0.0,0.0
18283367,104,40.86396,-73.9267,2,50,5,0.08,1,0,0,1,0,0,0.0,0.04
18283511,96,40.766,-73.98945,2,99,1,4.96,2,0,0,1,0,0,1.34,3.01
18283646,95,40.82205,-73.95335,2,80,2,0.69,1,0,0,1,0,0,0.42,0.4
18285079,65,40.729820000000004,-73.98076,1,118,2,0.92,1,0,0,1,0,0,0.0,0.09
