Id,Departement,Quartier,Latitude,Longitude,Type_chambre,Prix,Minimum_nuit,Avis_par_mois,Nombre_list_hote,Disponabilitie_365_scale,Nombre_avis_scale
18372104,3,203,40.769890000000004,-73.98229,1,220,30,0.16,1,0.94,0.09
18373279,2,81,40.68812,-73.97545,1,200,30,0.1,1,1.43,0.02
18373404,2,14,40.680170000000004,-73.95182,1,150,1,4.96,1,1.41,2.94
18374250,2,14,40.692859999999996,-73.93746999999999,2,30,1,0.34,1,0.0,0.2
18374647,2,14,40.680640000000004,-73.9463,2,187,2,2.69,1,0.27,0.7
18375021,2,14,40.68408,-73.92498,2,85,28,0.35,4,1.44,0.2
18375246,2,14,40.69234,-73.95993,2,54,2,0.3,1,0.0,0.18
18375685,2,160,40.66302,-73.95144,1,175,2,4.0,2,1.28,2.33
18375815,1,197,40.846470000000004,-73.89299,2,38,2,1.27,2,2.48,0.74
18377036,1,201,40.85487,-73.91391,2,53,3,2.15,4,0.61,1.23
18381623,3,65,40.729079999999996,-73.9797,2,145,4,2.46,1,1.03,1.44
18385188,2,86,40.6701,-73.98917,1,173,2,3.88,1,0.14,2.24
18386105,2,14,40.68435,-73.94135,1,150,3,1.6,3,1.29,0.9
18386307,3,35,40.74988,-73.99553,1,89,110,0.26,19,2.52,0.13
18386494,2,217,40.65319,-73.97621,1,200,2,3.78,2,1.85,2.24
18386915,2,152,40.66989,-73.98756999999999,1,120,2,3.24,2,1.41,1.93
18387366,2,29,40.70341,-73.9292,2,54,2,0.14,1,0.0,0.07
18387744,2,52,40.668620000000004,-73.94664,2,50,1,0.23,1,0.0,0.13
18387798,2,52,40.67102,-73.93999000000001,2,45,14,0.42,3,2.45,0.22
18388152,2,52,40.67051,-73.94014,2,59,15,0.16,3,2.36,0.07
18388706,3,203,40.79864,-73.96364,1,149,3,0.0,1,0.0,0.0
18389694,3,120,40.71933,-73.99,1,142,4,0.07,1,1.42,0.04
18390143,3,96,40.765370000000004,-73.98855,2,120,2,1.25,3,0.68,0.72
18390316,2,14,40.69455,-73.9341,2,70,2,0.49,2,0.0,0.29
18390907,2,14,40.68741,-73.95581999999999,1,200,1,1.53,1,0.04,0.83
18391905,2,92,40.73312,-73.95754000000001,1,299,2,3.11,4,0.0,1.71
18392140,2,160,40.66019,-73.94885,1,80,14,0.04,1,0.0,0.02
18392309,2,217,40.65044,-73.97296,2,60,2,0.12,1,0.0,0.07
18393354,3,128,40.75358,-73.9919,3,99,1,0.08,2,2.77,0.02
18393650,3,203,40.803329999999995,-73.96693,2,60,14,0.0,1,0.0,0.0
18393805,2,14,40.69944,-73.94527,2,46,2,2.69,2,2.35,1.59
18394653,2,61,40.65062,-73.93486999999999,2,60,2,0.81,2,1.44,0.45
18396197,2,32,40.6845,-73.99024,1,175,4,0.16,2,0.0,0.09
18396281,3,95,40.82452,-73.94511999999999,2,75,14,0.29,2,2.36,0.16
18397006,4,78,40.75562,-73.80813,2,180,1,0.0,1,0.0,0.0
18397124,3,207,40.84662,-73.93436,2,70,1,0.87,1,1.05,0.52
18399865,3,65,40.72681,-73.98401,1,190,1,3.97,1,2.32,2.36
18402330,1,153,40.82942,-73.87564,2,60,2,3.36,4,0.23,2.0
18402568,1,153,40.83081,-73.87586999999999,2,45,2,2.89,4,0.26,1.66
18404373,2,191,40.651070000000004,-74.01096,1,450,1,0.27,1,1.36,0.11
18404432,4,5,40.76736,-73.91685,1,99,4,0.04,1,0.0,0.02
18404936,3,95,40.82359,-73.94433000000001,2,37,30,0.18,8,2.21,0.09
18406606,2,52,40.67139,-73.93930999999999,1,100,7,0.09,4,0.59,0.02
18407251,4,80,40.72571,-73.84944,1,197,3,0.9,1,0.0,0.54
18407764,2,215,40.70882,-73.95445,2,90,2,0.15,1,0.0,0.09
18408236,2,159,40.6809,-73.96726,1,188,2,2.25,1,0.21,1.32
18409148,3,93,40.72827,-74.00083000000001,1,110,10,0.08,1,0.0,0.04
18410069,2,75,40.64246,-73.9538,1,175,7,0.47,1,0.0,0.07
18410445,3,207,40.84745,-73.94116,2,100,2,3.84,1,1.62,2.29
18411056,3,95,40.83099,-73.9444,1,295,1,5.05,1,1.94,1.17
18411446,4,78,40.75763,-73.83157,1,99,2,3.38,3,0.91,1.98
18411925,3,203,40.79872,-73.96173,2,70,1,0.04,2,0.0,0.02
18412771,3,207,40.8398,-73.94384000000001,2,55,21,0.52,2,0.29,0.18
18414310,5,188,40.6348,-74.07734,2,65,1,1.41,3,2.7,0.83
18415505,3,95,40.812529999999995,-73.93952,1,99,5,1.32,1,0.01,0.79
18415952,3,36,40.71495,-73.99056,2,60,1,0.23,1,0.0,0.13
18423707,3,128,40.74559,-73.98216,1,259,7,0.0,1,0.0,0.0
18423938,3,203,40.780809999999995,-73.98080999999999,1,159,30,0.0,87,2.6,0.0
18424903,3,62,40.79737,-73.93185,1,300,3,2.03,1,0.79,1.19
18424928,2,183,40.663990000000005,-73.98301,1,210,3,0.21,2,0.02,0.11
18425106,3,179,40.72948,-74.00961,1,195,30,0.25,87,2.77,0.02
18425988,3,87,40.73433,-73.98216,1,96,1,0.11,1,0.0,0.07
18427825,2,61,40.648959999999995,-73.94317,1,80,3,1.45,2,0.59,0.85
18429093,3,202,40.778220000000005,-73.95136,1,160,31,0.29,33,2.51,0.16
18429435,4,118,40.75538,-73.93455,2,199,1,0.26,2,0.4,0.13
18430588,3,95,40.8236,-73.94412,2,35,30,0.28,8,0.59,0.16
18430686,3,96,40.7627,-73.98836999999999,2,80,3,1.58,3,1.31,0.94
18431566,3,62,40.78908,-73.94216,2,35,1,0.0,1,0.0,0.0
18432636,2,215,40.71188,-73.94386999999999,2,55,5,0.34,1,0.15,0.2
18432894,2,29,40.706790000000005,-73.92295,1,207,2,3.06,1,1.76,1.75
18433038,4,55,40.7742,-73.90808,2,59,1,2.97,1,1.5,1.73
18433781,2,14,40.67795,-73.92524,2,75,1,2.79,2,1.67,1.57
18434309,4,190,40.73702,-73.92657,2,49,7,0.19,2,0.68,0.09
18439203,2,64,40.66556,-73.88323000000001,1,115,2,4.47,1,0.92,2.65
18440017,3,207,40.86027,-73.9264,2,40,2,0.42,1,2.1,0.07
18442048,1,1,40.86718,-73.86235,2,33,1,0.0,1,1.36,0.0
18442196,2,90,40.58654,-73.98858,2,199,3,0.0,1,2.76,0.0
18442569,2,29,40.70159,-73.92115,1,93,30,0.04,1,0.34,0.02
18443902,3,210,40.73075,-74.00222,1,159,4,0.23,1,0.0,0.13
18444575,3,116,40.72002,-73.99629,1,150,3,0.47,1,0.0,0.27
18445522,3,74,40.7049,-74.00617,1,86,70,0.22,1,1.54,0.11
18447712,2,29,40.703509999999994,-73.93092,2,75,1,0.0,1,0.0,0.0
18448376,3,95,40.823890000000006,-73.95266,2,57,2,0.0,2,0.0,0.0
18448446,3,96,40.76442,-73.99458,1,200,30,0.07,31,2.51,0.02
18448516,1,137,40.849920000000004,-73.90346,2,50,1,0.23,1,0.0,0.13
18448556,3,202,40.77409,-73.94995,2,120,2,0.35,1,0.0,0.2
18449942,3,104,40.8637,-73.92826,1,100,2,0.0,1,0.0,0.0
18449954,2,52,40.67757,-73.94913000000001,1,90,31,2.38,1,2.04,1.39
18450009,2,42,40.6913,-73.96099,2,50,2,0.12,2,0.0,0.07
18450143,2,75,40.62934,-73.96343,1,100,3,2.37,1,0.82,1.39
18450490,3,207,40.84257,-73.93805,2,35,30,0.04,1,0.0,0.02
18455236,2,215,40.702940000000005,-73.94152,1,94,2,1.1,1,0.01,0.65
18455830,2,29,40.69063,-73.91224,1,190,3,1.62,1,2.3,0.94
18456751,3,65,40.72598,-73.98934,2,86,3,0.05,1,0.0,0.02
18456975,3,128,40.76547,-73.98216,1,199,30,0.0,121,1.44,0.0
18457273,3,104,40.8677,-73.9225,2,55,2,0.15,1,0.0,0.09
18458323,3,87,40.73401,-73.9814,1,226,2,0.58,1,0.0,0.34
18459547,2,205,40.70369,-73.98306,1,186,30,1.0,1,0.01,0.02
18459948,3,65,40.72724,-73.98291,1,170,7,0.35,1,0.0,0.2
18460119,3,170,40.76208,-73.94954,2,100,2,3.28,1,1.6,1.91
18460679,2,29,40.70028,-73.92439,2,90,5,0.61,1,0.28,0.36
18460756,2,29,40.68717,-73.91708,2,50,1,4.03,1,0.02,2.24
18461296,3,96,40.76341,-73.99051,1,119,1,0.45,1,0.0,0.27
18461891,4,55,40.77414,-73.91625,1,110,6,0.0,1,0.0,0.0
18462291,3,95,40.81752,-73.94162,1,80,2,1.51,1,0.0,0.9
18462681,2,75,40.653059999999996,-73.95506999999999,2,64,7,0.72,1,0.0,0.38
18462718,4,78,40.755559999999996,-73.81205,2,47,2,3.15,10,2.63,1.77
18463609,2,14,40.68257,-73.9279,1,100,2,2.96,1,2.1,1.73
18470545,2,52,40.67238,-73.91488000000001,2,49,2,1.53,2,0.64,0.88
18471232,2,52,40.66515,-73.95186,2,100,1,1.92,1,0.67,0.63
18471276,2,14,40.69178,-73.92838,2,47,1,0.15,1,0.0,0.09
18471556,2,215,40.7126,-73.96347,1,150,3,0.15,1,0.0,0.09
18471815,3,131,40.8151,-73.96091,2,43,2,0.0,1,0.0,0.0
18472494,2,14,40.68248,-73.93316999999999,1,165,4,2.66,1,0.56,1.5
18472524,4,190,40.736740000000005,-73.9136,2,70,3,0.3,1,0.0,0.18
18473439,2,21,40.639520000000005,-73.98205,2,49,2,4.82,2,0.34,2.83
18475187,3,65,40.72603,-73.97717,1,199,3,0.43,1,0.0,0.22
18476474,3,95,40.82444,-73.94525,2,90,2,5.13,1,1.55,3.05
18476851,2,18,40.612770000000005,-73.99695,2,60,3,1.65,2,1.31,0.97
18477009,2,42,40.6929,-73.96656999999999,2,125,2,0.19,4,2.66,0.11
18477226,2,42,40.69455,-73.96763,2,100,2,0.43,4,2.64,0.25
18477519,3,120,40.71862,-73.9836,1,80,14,0.06,1,0.0,0.02
18481196,3,35,40.74569,-73.99687,1,200,1,0.6,1,0.06,0.27
18484597,3,131,40.81651,-73.95924000000001,2,50,5,0.04,2,0.0,0.02
18485393,3,62,40.799209999999995,-73.9387,1,185,1,0.0,1,0.0,0.0
18485487,3,207,40.83716,-73.94048000000001,2,37,7,0.04,1,0.0,0.02
18485922,4,105,40.75292,-73.88129,1,135,6,0.11,1,1.48,0.04
18486698,2,29,40.70113,-73.91385,2,50,1,0.34,1,0.0,0.2
18486868,2,52,40.66364,-73.95725,2,60,30,0.81,1,0.01,0.47
18487817,2,29,40.686440000000005,-73.91064,2,40,7,0.0,1,0.0,0.0
18488077,2,29,40.69983,-73.91625,2,40,3,0.26,1,0.09,0.16
18488335,3,95,40.8125,-73.94151,1,85,3,1.36,2,0.3,0.79
18488833,2,75,40.64493,-73.95488,1,85,6,0.53,3,2.58,0.31
18489366,2,159,40.67696,-73.96669,1,165,2,3.73,1,1.11,0.47
18489843,2,92,40.72995,-73.95498,1,200,15,0.12,1,2.6,0.07
18490141,4,106,40.69085,-73.79916,1,10,1,1.68,1,1.91,0.97
18491689,3,65,40.72588,-73.98827,1,134,2,0.0,1,0.0,0.0
18493375,2,215,40.705059999999996,-73.93122,2,60,1,0.36,7,0.24,0.18
18496255,4,78,40.74888,-73.8066,1,400,1,0.34,6,1.94,0.18
18496331,2,215,40.7199,-73.95828,2,124,1,0.2,2,0.84,0.11
18496902,2,42,40.68367,-73.95982,2,75,2,0.04,1,0.0,0.02
18498466,2,215,40.71555,-73.94842,1,106,2,0.76,2,0.0,0.45
18499050,2,152,40.67855,-73.97583,1,190,4,2.29,1,1.18,1.35
18499074,2,14,40.68144,-73.93429,2,80,5,0.9,1,2.58,0.25
18500556,2,176,40.59339,-73.94296,2,199,1,0.0,1,0.0,0.0
18500972,4,167,40.6991,-73.89796,1,60,7,0.0,1,0.0,0.0
18502246,2,61,40.66182,-73.93748000000001,2,50,2,0.83,3,0.24,0.47
18503701,3,95,40.80584,-73.95272,2,78,3,3.36,1,1.44,1.98
18503779,2,215,40.70728,-73.92989,2,79,1,0.42,3,0.0,0.25
18503789,2,14,40.6911,-73.93691,2,75,4,0.32,3,0.0,0.18
18504151,3,74,40.70766,-74.00153,2,205,2,1.56,1,2.34,0.92
18504631,4,106,40.67365,-73.76501999999999,2,50,7,0.44,2,0.0,0.25
18505453,3,203,40.792640000000006,-73.97480999999999,1,99,1,0.26,1,0.0,0.16
18505594,2,52,40.669979999999995,-73.9396,2,44,3,4.0,2,0.0,2.33
18506292,3,203,40.76798,-73.98356,1,615,5,1.78,1,2.14,1.03
18506359,2,215,40.71058,-73.96401999999999,1,260,2,1.31,2,2.51,0.76
18506841,3,95,40.80833,-73.95101,1,275,3,3.41,1,0.73,2.0
18507671,3,203,40.77244,-73.98204,3,75,30,0.0,1,0.0,0.0
18507990,4,221,40.75558,-73.90534,2,45,2,1.23,2,1.84,0.67
18508209,1,174,40.83018,-73.83413,2,42,4,1.18,3,1.12,0.49
18508470,1,153,40.83117,-73.87566,2,43,2,2.71,4,0.45,1.59
18508959,2,215,40.71463,-73.95501,1,200,2,1.25,1,0.06,0.72
18510340,3,202,40.7802,-73.94651999999999,1,79,4,0.19,1,0.97,0.11
18515889,2,29,40.69945,-73.93666999999999,2,70,10,0.17,3,0.33,0.09
18516072,3,203,40.800340000000006,-73.95940999999999,2,139,31,0.0,1,0.63,0.0
18516103,3,210,40.730959999999996,-74.00406,2,100,4,0.04,1,0.0,0.02
18517584,2,92,40.72215,-73.94203,1,137,4,0.0,1,0.0,0.0
18518678,3,131,40.802640000000004,-73.95921,2,175,5,0.08,1,0.0,0.04
18519818,2,75,40.64909,-73.9648,2,40,2,0.47,1,0.0,0.27
18520516,2,215,40.71625,-73.96406999999999,1,300,4,0.44,1,0.71,0.25
18521860,2,152,40.66832,-73.97662,1,180,2,2.88,1,2.2,1.5
18522181,2,29,40.68827,-73.91815,1,180,2,2.15,2,2.34,1.21
18522547,2,29,40.69364,-73.91499,1,149,1,1.13,1,2.16,0.67
18523182,2,14,40.68473,-73.94799,2,58,1,0.65,1,0.0,0.38
18523629,2,75,40.64217,-73.9593,1,125,20,0.0,1,0.03,0.0
18523918,2,215,40.709990000000005,-73.94807,1,235,1,7.04,2,1.73,1.28
18525915,3,202,40.77878,-73.94993000000001,1,206,31,0.35,33,2.48,0.04
18526162,4,190,40.74215,-73.92633000000001,1,199,5,3.48,2,0.43,2.04
18527060,2,14,40.69227,-73.94159,2,40,28,0.32,1,1.5,0.13
18527437,4,167,40.69942,-73.90968000000001,1,120,3,0.12,1,0.0,0.07
18535402,4,12,40.75444,-73.76938,2,38,1,4.19,3,2.63,1.93
18540170,1,97,40.842890000000004,-73.92688000000001,2,100,2,4.12,5,2.61,2.4
18540856,2,14,40.68952,-73.94519,1,100,6,0.69,1,0.0,0.4
18541736,3,210,40.73107,-74.00163,1,175,4,0.04,1,0.0,0.02
18542490,2,52,40.6764,-73.95496999999999,1,171,3,2.59,2,2.03,1.37
18543045,3,65,40.72205,-73.98389,2,169,4,1.14,2,1.67,0.65
18543400,2,14,40.69502,-73.93984,2,60,2,1.81,1,0.59,1.05
18544441,3,96,40.75607,-73.99707,2,94,2,0.15,1,0.0,0.09
18546552,2,176,40.60402,-73.95257,1,88,4,0.04,1,0.0,0.02
18546787,1,103,40.81406,-73.88996999999999,2,65,4,1.36,1,2.77,0.81
18547076,3,93,40.728429999999996,-73.99825,1,134,7,0.0,2,0.0,0.0
18547663,3,65,40.73158,-73.987,1,419,3,0.0,1,0.0,0.0
18548112,3,93,40.7331,-73.99923000000001,2,90,5,2.62,1,1.04,1.55
18548561,2,215,40.70565,-73.94791,1,140,3,0.27,1,0.0,0.16
18549136,3,203,40.77404,-73.99076,1,198,2,0.08,1,0.0,0.04
18549222,4,55,40.77949,-73.91015,2,78,2,2.65,1,1.26,1.55
18550111,2,215,40.714929999999995,-73.94861,2,65,1,0.09,6,2.07,0.04
18550366,3,138,40.74822,-73.97966,2,65,2,0.08,1,0.0,0.04
18550867,1,155,40.858779999999996,-73.83402,1,199,2,3.17,1,2.17,1.82
18550947,3,120,40.71873,-73.9891,2,99,2,0.38,1,0.0,0.22
18551084,2,215,40.71435,-73.95508000000001,2,70,1,0.49,2,0.0,0.29
18551196,2,14,40.68795,-73.95278,2,75,2,0.04,1,0.0,0.02
18559902,3,128,40.766459999999995,-73.97912,1,350,3,0.64,1,2.67,0.36
18560104,2,52,40.67653,-73.95793,2,75,1,0.51,1,0.0,0.29
18560569,3,95,40.80389,-73.95178,1,199,3,0.65,1,2.13,0.38
18560625,2,160,40.65634,-73.95704,2,30,30,0.05,1,0.0,0.02
18561200,3,95,40.800940000000004,-73.95219,2,70,3,2.47,1,0.0,1.46
18561365,2,42,40.69229,-73.96504,1,120,1,0.12,1,0.0,0.07
18561618,3,203,40.77557,-73.98099,3,65,3,2.6,1,1.05,1.53
18561753,3,179,40.72565,-74.00161,1,295,2,0.16,1,0.0,0.09
18562269,2,159,40.67693,-73.96517,1,135,3,0.48,1,0.0,0.07
18563383,3,96,40.7652,-73.99197,2,67,7,0.0,1,0.0,0.0
18564694,1,153,40.8298,-73.87715,2,40,2,2.38,4,0.33,1.39
18565097,2,215,40.70556,-73.92891999999999,2,70,2,0.38,3,0.0,0.22
18565588,2,160,40.65663,-73.96141999999999,2,60,3,0.13,3,0.16,0.07
18565752,2,14,40.6882,-73.94678,1,109,1,5.59,3,0.15,3.32
18566324,3,104,40.86835,-73.91958000000001,1,50,4,0.15,1,0.0,0.09
18566623,4,5,40.76132,-73.92477,1,99,2,2.69,1,0.0,1.53
18566802,3,96,40.76059,-73.98865,3,105,1,0.04,1,0.0,0.02
18568023,2,14,40.68212,-73.9486,2,45,2,0.0,1,0.0,0.0
18568171,2,14,40.67779,-73.9229,2,70,1,2.15,2,1.5,1.21
18568551,2,215,40.719879999999996,-73.96294,1,150,5,0.0,1,0.0,0.0
18569142,2,215,40.72034,-73.96030999999999,1,190,30,0.0,2,0.01,0.0
18569279,3,202,40.77973,-73.95039,1,150,2,0.71,1,2.57,0.38
18569422,2,52,40.671009999999995,-73.94543,2,70,2,1.99,2,0.0,1.17
18570075,2,42,40.68908,-73.96429,1,349,2,1.99,2,2.74,1.17
18570121,2,215,40.71779,-73.95978000000001,1,79,2,0.0,3,0.0,0.0
18571803,2,14,40.68188,-73.91071,2,70,3,1.32,3,0.0,0.58
18572271,3,203,40.80062,-73.96169,2,150,6,0.21,2,0.0,0.11
18573121,3,128,40.751940000000005,-73.97068,1,232,30,0.1,49,2.77,0.04
18577672,2,29,40.69563,-73.93205999999999,2,47,4,0.04,2,0.0,0.02
18577989,2,14,40.69608,-73.9432,2,45,1,0.15,1,0.0,0.09
18579416,3,35,40.7381,-73.9976,1,200,2,0.12,1,0.0,0.07
18579690,4,80,40.734120000000004,-73.8509,1,278,2,0.62,6,0.0,0.36
18582592,2,152,40.670790000000004,-73.97384,1,195,12,0.08,1,0.0,0.04
18582792,2,14,40.68914,-73.94556,1,109,1,5.57,3,0.16,3.28
18583072,2,81,40.69063,-73.97195,2,65,8,0.24,5,0.0,0.13
18583467,3,207,40.83847,-73.94211,2,80,1,3.59,1,2.36,2.09
18583921,2,29,40.69604,-73.92278,2,65,25,0.24,1,0.0,0.13
18584089,3,95,40.82761,-73.9375,2,100,1,0.15,1,2.77,0.09
18584180,3,35,40.7453,-74.00001999999999,1,180,3,1.12,1,0.11,0.54
18584411,3,128,40.75233,-73.97296999999999,1,299,4,0.0,8,0.0,0.0
18584742,1,97,40.84111,-73.92513000000001,2,80,2,3.86,5,2.57,2.24
18585458,2,61,40.63693,-73.92241999999999,1,105,2,4.18,1,2.43,2.42
18585546,3,62,40.78974,-73.9425,3,350,3,0.0,1,0.63,0.0
18585784,2,29,40.69083,-73.9241,2,45,1,0.08,1,0.0,0.04
18586018,2,215,40.71047,-73.96311,1,315,2,4.44,4,1.99,2.63
18586787,2,215,40.716440000000006,-73.95888000000001,2,79,4,0.0,3,0.0,0.0
18586873,3,96,40.75898,-73.99035,1,90,7,0.7,1,1.84,0.4
18587083,2,215,40.71529,-73.93972,2,215,2,0.15,2,2.59,0.09
18591642,2,52,40.6699,-73.94169000000001,2,59,15,0.04,3,2.53,0.02
18592160,3,120,40.71947,-73.98638000000001,1,200,2,0.91,1,0.05,0.54
18593138,2,160,40.65746,-73.95221,2,90,3,1.91,2,1.5,1.03
18595831,4,169,40.5889,-73.81585,1,545,1,1.2,1,1.7,0.7
18596194,2,31,40.64493,-73.90897,2,33,2,0.04,1,0.0,0.02
18596197,3,96,40.76382,-73.99435,1,125,30,0.45,31,2.58,0.07
18596546,3,104,40.86057,-73.92907,1,100,1,0.37,1,0.0,0.2
18596772,3,65,40.72237,-73.98148,2,275,2,0.31,2,0.0,0.18
18597408,2,29,40.69337,-73.91141999999999,2,45,1,0.08,1,0.0,0.04
18597754,2,92,40.726859999999995,-73.95246,1,199,6,0.08,1,0.0,0.04
18597908,2,46,40.68455,-74.00188,1,150,4,0.56,1,0.05,0.29
18599156,3,96,40.76435,-73.99337,1,125,30,0.14,31,2.6,0.07
18599224,2,215,40.70793,-73.93902,2,55,5,0.0,1,0.0,0.0
18599296,3,202,40.772940000000006,-73.95351,1,168,1,4.78,5,2.18,2.83
18599352,3,96,40.76446,-73.99343,1,125,30,0.17,31,2.61,0.09
18600659,2,61,40.65229,-73.94539,2,150,2,0.1,1,0.63,0.02
18601353,2,109,40.63255,-73.97324,2,48,1,4.47,1,2.61,2.6
18602201,3,95,40.82607,-73.94481,2,85,14,0.12,2,0.95,0.07
18605919,2,215,40.716809999999995,-73.94556,2,80,1,0.24,1,0.0,0.13
18606237,5,188,40.63167,-74.07970999999999,2,43,1,1.56,4,0.68,0.83
18609316,3,95,40.80298,-73.94333,2,60,5,1.07,5,2.03,0.63
18609555,2,75,40.65255,-73.9568,2,60,3,0.0,1,0.0,0.0
18610314,2,58,40.691559999999996,-73.98686,1,179,2,0.19,1,0.11,0.11
18610539,2,44,40.68582,-73.99801,1,156,31,0.39,1,0.0,0.22
18610543,2,152,40.676970000000004,-73.98239000000001,1,153,2,0.08,1,0.0,0.04
18610544,3,113,40.73863,-73.98186,2,76,1,0.0,1,0.0,0.0
18610554,3,62,40.80141,-73.94341,2,2000,6,0.0,5,1.66,0.0
18611347,3,95,40.82527,-73.95359,2,55,90,0.0,1,2.77,0.0
18611605,2,86,40.6697,-73.99356999999999,2,145,1,3.1,3,2.14,1.8
18611872,2,29,40.6948,-73.92253000000001,2,75,2,3.11,1,0.02,1.8
18612291,3,131,40.808640000000004,-73.95913,2,65,4,0.0,1,0.0,0.0
18612722,2,215,40.719640000000005,-73.96421,1,199,4,0.28,2,0.49,0.16
18612788,2,14,40.69321,-73.95599,1,150,4,0.0,2,0.0,0.0
18612976,2,27,40.66088,-73.90012,2,60,6,1.0,3,0.68,0.58
18613550,3,62,40.78546,-73.94117,2,70,3,0.31,4,0.0,0.18
18613981,4,78,40.74218,-73.82833000000001,2,36,2,3.8,1,0.24,2.2
18614596,3,65,40.72208,-73.98071,1,210,3,0.19,1,0.0,0.11
18615054,1,174,40.831590000000006,-73.83375,2,40,4,1.36,3,1.3,0.79
18615497,2,52,40.66482,-73.93619,2,140,1,0.04,1,0.0,0.02
18615898,3,192,40.76207,-73.9858,2,120,1,2.09,1,0.04,0.18
18615903,2,215,40.70904,-73.9398,2,95,3,2.63,2,0.43,1.55
18615964,2,14,40.69121,-73.95121,1,90,3,0.27,1,0.01,0.11
18616208,3,203,40.77978,-73.97598,1,2900,1,0.0,1,1.37,0.0
18616217,3,210,40.73369,-74.00534,1,199,4,0.95,1,0.27,0.54
18616234,3,62,40.78886,-73.94324,2,70,1,0.42,1,0.0,0.25
18616809,2,215,40.71591,-73.96039,1,169,5,0.04,3,0.0,0.02
18617060,2,29,40.69055,-73.91599000000001,2,30,1,0.0,1,0.0,0.0
18617195,2,215,40.70844,-73.96693,1,140,3,0.73,1,1.66,0.43
18617676,3,120,40.72037,-73.98701,1,110,3,0.73,1,0.26,0.43
18619857,4,106,40.68555,-73.79415999999999,2,30,1,0.67,2,0.68,0.34
18624243,2,81,40.68647,-73.97531,1,130,5,0.05,1,0.02,0.02
18625919,2,64,40.66547,-73.88944000000001,1,99,2,5.84,1,2.7,3.25
18626606,3,203,40.772290000000005,-73.97944,1,200,4,0.43,1,0.52,0.22
18628912,3,202,40.77568,-73.95405,1,170,1,0.77,1,0.0,0.45
18629326,2,109,40.64354,-73.97967,2,110,1,0.0,1,0.0,0.0
18629621,2,29,40.70382,-73.91745999999999,1,100,1,0.0,1,0.0,0.0
18630660,3,65,40.731590000000004,-73.98447,1,133,3,0.19,1,0.0,0.11
18632197,3,207,40.85865,-73.93559,2,75,2,0.55,1,0.0,0.29
18632502,2,32,40.68057,-73.99395,1,125,2,2.66,1,2.09,1.55
18632582,2,26,40.692840000000004,-73.99633,1,325,2,0.46,1,0.3,0.27
18634847,2,14,40.694179999999996,-73.94447,2,50,2,0.76,1,0.03,0.43
18635370,1,147,40.91169,-73.90564,2,50,365,0.0,1,2.76,0.0
18635942,3,202,40.7672,-73.95495,1,120,1,3.43,1,0.07,2.0
18636030,3,131,40.81368,-73.95919,2,50,1,0.0,1,0.0,0.0
18636622,4,190,40.747890000000005,-73.91428,1,100,30,0.13,1,1.62,0.07
18637270,2,52,40.669540000000005,-73.93975,2,45,3,0.31,2,0.0,0.18
18637912,2,61,40.65064,-73.95045,1,94,2,3.09,1,0.5,1.64
18638015,2,215,40.712270000000004,-73.96233000000001,2,60,5,0.08,1,0.0,0.04
18638573,4,5,40.76682,-73.90807,2,63,2,1.03,2,2.57,0.61
18638985,2,215,40.71353,-73.9578,1,175,3,0.4,3,0.08,0.2
18645286,2,52,40.67541,-73.93253,2,26,7,0.0,1,0.45,0.0
18646075,3,95,40.82336,-73.94511999999999,2,45,30,0.17,8,0.51,0.09
18646653,3,202,40.774809999999995,-73.95640999999999,1,123,3,1.22,1,0.03,0.72
18647180,2,14,40.69205,-73.95803000000001,1,185,3,0.04,1,0.0,0.02
18647217,3,131,40.80387,-73.95853000000001,2,55,3,3.93,2,0.14,2.31
18647731,3,65,40.7241,-73.98959,1,133,7,0.35,1,0.0,0.2
18648243,3,95,40.8042,-73.95669000000001,2,75,2,1.57,2,0.01,0.92
18648360,2,159,40.67787,-73.97225,1,450,3,0.12,1,0.0,0.07
18648591,2,52,40.675709999999995,-73.94915999999999,2,40,1,0.0,1,0.0,0.0
18649105,4,5,40.76843,-73.93257,2,90,3,0.65,2,2.54,0.38
18649351,2,215,40.710390000000004,-73.96139000000001,2,400,1,2.19,4,0.59,0.99
18649806,4,5,40.76848,-73.93213,2,62,3,1.03,2,1.17,0.61
18649822,3,87,40.7358,-73.9889,1,287,1,2.67,1,2.46,1.53
18650087,3,95,40.8225,-73.94493,1,200,1,3.0,1,0.64,1.75
18650569,2,215,40.70545,-73.94714,2,58,1,3.82,2,0.6,2.15
18652220,2,215,40.7137,-73.95711,1,325,3,1.25,1,0.25,0.72
18652544,3,138,40.750170000000004,-73.97686999999999,1,222,30,0.0,50,1.37,0.0
18655599,2,58,40.694590000000005,-73.98261,1,130,5,0.08,1,0.0,0.04
18655815,3,203,40.79939,-73.96752,2,70,7,0.04,3,0.0,0.02
18655886,2,29,40.69804,-73.9182,2,44,2,0.0,1,0.0,0.0
18655992,2,86,40.68432,-73.98867,2,85,1,0.0,2,0.0,0.0
18656413,3,74,40.705859999999994,-74.00875,2,85,1,0.12,1,0.0,0.07
18656661,2,129,40.61143,-73.9543,2,52,2,0.46,1,0.0,0.27
18657209,3,65,40.722879999999996,-73.98342,2,60,1,0.12,1,0.0,0.07
18662619,2,217,40.65766,-73.97614,1,275,3,0.32,1,0.0,0.18
18662664,3,95,40.812709999999996,-73.94055,2,75,2,0.81,1,0.0,0.47
